,subject,block,miniblock,category,eye_cond,img_path,audio_path
481,subj1,4,16,L,C,Stimuli/Images/People/Sam_Wang.jpg,Stimuli/Audio/People/Sam_Wang.wav
482,subj1,4,16,L,C,Stimuli/Images/People/Angelina_Jolie.jpg,Stimuli/Audio/People/Angelina_Jolie.wav
483,subj1,4,16,L,C,Stimuli/Images/People/George_W_Bush.jpg,Stimuli/Audio/People/George_W_Bush.wav
484,subj1,4,16,L,C,Stimuli/Images/People/Michelle_Yeoh.jpg,Stimuli/Audio/People/Michelle_Yeoh.wav
485,subj1,4,16,L,C,Stimuli/Images/People/Dwayne_Johnson.jpg,Stimuli/Audio/People/Dwayne_Johnson.wav
486,subj1,4,16,L,C,Stimuli/Images/People/Chris_Evans.jpg,Stimuli/Audio/People/Chris_Evans.wav
487,subj1,4,16,L,C,Stimuli/Images/People/Oprah_Winfrey.jpg,Stimuli/Audio/People/Oprah_Winfrey.wav
488,subj1,4,16,L,O,Stimuli/Images/People/Greta_Thunberg.jpg,Stimuli/Audio/People/Greta_Thunberg.wav
489,subj1,4,16,L,O,Stimuli/Images/People/Barack_Obama.jpg,Stimuli/Audio/People/Barack_Obama.wav
490,subj1,4,16,L,O,Stimuli/Images/People/Neil_DeGrasse_Tyson.jpg,Stimuli/Audio/People/Neil_DeGrasse_Tyson.wav
491,subj1,4,16,L,O,Stimuli/Images/People/Hillary_Clinton.jpg,Stimuli/Audio/People/Hillary_Clinton.wav
492,subj1,4,16,L,O,Stimuli/Images/People/Justin_Bieber.jpg,Stimuli/Audio/People/Justin_Bieber.wav
493,subj1,4,16,L,O,Stimuli/Images/People/Rihanna.jpg,Stimuli/Audio/People/Rihanna.wav
494,subj1,4,16,L,O,Stimuli/Images/People/Tim_Buschman.jpg,Stimuli/Audio/People/Tim_Buschman.wav
495,subj1,4,16,L,O,Stimuli/Images/People/Mala_Murthy.jpg,Stimuli/Audio/People/Mala_Murthy.wav
496,subj1,4,16,F,C,Stimuli/Images/Letters/Q.jpg,Stimuli/Audio/Letters/Q.wav
497,subj1,4,16,F,C,Stimuli/Images/Letters/Y.jpg,Stimuli/Audio/Letters/Y.wav
498,subj1,4,16,F,C,Stimuli/Images/Letters/A.jpg,Stimuli/Audio/Letters/A.wav
499,subj1,4,16,F,C,Stimuli/Images/Letters/L.jpg,Stimuli/Audio/Letters/L.wav
500,subj1,4,16,F,C,Stimuli/Images/Letters/T.jpg,Stimuli/Audio/Letters/T.wav
501,subj1,4,16,F,C,Stimuli/Images/Letters/G.jpg,Stimuli/Audio/Letters/G.wav
502,subj1,4,16,F,C,Stimuli/Images/Letters/F.jpg,Stimuli/Audio/Letters/F.wav
503,subj1,4,16,F,C,Stimuli/Images/Letters/V.jpg,Stimuli/Audio/Letters/V.wav
504,subj1,4,16,F,O,Stimuli/Images/Letters/M.jpg,Stimuli/Audio/Letters/M.wav
505,subj1,4,16,F,O,Stimuli/Images/Letters/B.jpg,Stimuli/Audio/Letters/B.wav
506,subj1,4,16,F,O,Stimuli/Images/Letters/U.jpg,Stimuli/Audio/Letters/U.wav
507,subj1,4,16,F,O,Stimuli/Images/Letters/N.jpg,Stimuli/Audio/Letters/N.wav
508,subj1,4,16,F,O,Stimuli/Images/Letters/R.jpg,Stimuli/Audio/Letters/R.wav
509,subj1,4,16,F,O,Stimuli/Images/Letters/W.jpg,Stimuli/Audio/Letters/W.wav
510,subj1,4,16,F,O,Stimuli/Images/Letters/Z.jpg,Stimuli/Audio/Letters/Z.wav
511,subj1,4,16,F,O,Stimuli/Images/Letters/S.jpg,Stimuli/Audio/Letters/S.wav
